id,property_number,item_description,account_code,account_name,fund_source,unit_cost,acquisition_date,office_id
1068,0-01-05.030-0030-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023754",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1069,0-01-05.030-0031-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023792",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1070,0-01-05.030-0032-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023797",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1071,0-01-05.030-0033-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023811",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1072,0-01-05.030-0034-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023826",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1073,0-01-05.030-0035-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023759",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1074,0-01-05.030-0036-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023829",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1075,0-01-05.030-0037-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023816",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1076,0-01-05.030-0038-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023786",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1077,0-01-05.030-0039-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023789",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1078,0-01-05.030-0040-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023795",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1079,0-01-05.030-0041-000,"Intel core i5, 12MB cache, 2.1GHz-4.6GHz Clock Rate; Memory: 8GB DDR4-3200MHz, expandable to 32GB; Storage: 1TB NVMe SSD; MSI - Thin 15 B13UCX SN: K2406N0023831",1.06.05.030.00,"Information and Communication Technology Equipment",01,50500.00,0000-00-00,
1080,0-01-05.030-0042-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507004349600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1081,0-01-05.030-0043-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507004259600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1082,0-01-05.030-0044-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP0035070043B9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1083,0-01-05.030-0045-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003A99600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1084,0-01-05.030-0046-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003BC9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1085,0-01-05.030-0047-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP0035070043C9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1086,0-01-05.030-0048-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003AB9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1087,0-01-05.030-0049-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003B49600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1088,0-01-05.030-0050-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003C19600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1089,0-01-05.030-0051-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003B19600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1090,0-01-05.030-0052-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003B39600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1091,0-01-05.030-0053-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507004149600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1092,0-01-05.030-0054-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003BD9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1093,0-01-05.030-0055-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003FF9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1094,0-01-05.030-0056-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507004079600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1095,0-01-05.030-0057-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507004019600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1096,0-01-05.030-0058-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003AC9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1097,0-01-05.030-0059-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003F59600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1098,0-01-05.030-0060-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507004469600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1099,0-01-05.030-0061-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP0035070042B9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1100,0-01-05.030-0062-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003909600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1101,0-01-05.030-0063-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507004139600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1102,0-01-05.030-0064-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003AA9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1103,0-01-05.030-0065-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003A89600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1104,0-01-05.030-0066-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003B29600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1105,0-01-05.030-0067-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003EE9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1106,0-01-05.030-0068-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507004459600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1107,0-01-05.030-0069-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507004329600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1108,0-01-05.030-0070-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507004069600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1109,0-01-05.030-0071-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP003507003B79600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1110,0-01-05.030-0072-000,"branded, processor; Intel core i5; quad-core (3M cache, 3.1GHz) Memory: 8GB DDR4 SDRAM memory; Display: 19.5"" LED display, USB Keyboard & USB optical mouse, storage: 1TB SSD; with UPS 650VA ACER - Aspire TC-1785 SN: DTBLNSP0035070042D9600",1.06.05.030.00,"Information and Communication Technology Equipment",01,50000.00,0000-00-00,
1114,0-01-05.030-0073-000,"Intel CoreTM Ultra 9 Processor 185H 2.3 GHz (24MB Cache, up to 5.1GHz, 16 cores, 22 threads) and 32GB LPDDR5x memory. Dual Screen laptop with two full-size OLED touchscreen, with dual 14-inch 3K OLED 120 Hz display. Touch screen with stylus support. 2TB M.2 NVMeTM PCle 4.0 SSD. Included Accessories- Stylus, sleeve, laptop bag, power charger.",1.06.05.030.00,"Information and Communication Technology Equipment",01,155000.00,0000-00-00,
1115,0-01-05.030-0074-000,"CISS Factory Made; Print Scan Copy Fax with ADF; Epson - L15150 SN: X6N7058564",1.06.05.030.00,"Information and Communication Technology Equipment",01,55600.00,0000-00-00,
1117,0-01-05.030-0075-000,"CISS Factory Made; Print Scan Copy Fax with ADF; Epson - L15150 SN: X6N7057991",1.06.05.030.00,"Information and Communication Technology Equipment",01,55600.00,0000-00-00,
1118,0-01-05.030-0076-000,"CISS Factory Made; Print Scan Copy Fax with ADF; Epson - L15150 SN: X6N7057352",1.06.05.030.00,"Information and Communication Technology Equipment",01,55600.00,0000-00-00,
1120,0-01-05.030-0077-000,"CISS Factory Made; Print Scan Copy Fax with ADF; Epson - L15150 SN: X6N7057989",1.06.05.030.00,"Information and Communication Technology Equipment",01,55600.00,0000-00-00,
1121,0-01-05.030-0078-000,"CISS Factory Made; Print Scan Copy Fax with ADF; Epson - L15150 SN: X6N7051691",1.06.05.030.00,"Information and Communication Technology Equipment",01,55600.00,0000-00-00,
1122,0-01-05.030-0079-000,"CISS Factory Made; Print Scan Copy Fax with ADF; Epson - L15150 SN: X6N7058566",1.06.05.030.00,"Information and Communication Technology Equipment",01,55600.00,0000-00-00,
1127,0-01-05.030-0080-000,"CISS Factory Made; Print Scan Copy Fax with ADF; Epson - L15150 SN: X6N7057361",1.06.05.030.00,"Information and Communication Technology Equipment",01,55600.00,0000-00-00,
1128,0-01-05.030-0081-000,"branded; processor: i7-13700KF; NVIDIA GeForce RTX 4080 16GB; 16GB DDR4 U-DIMM; 1TB M.2 2280 NVMe 4.0 SSD; Power Supply: 750W; Monitor: 24.5""; Keyboard and Mouse; BOSSTON tower case; Asus - S501MER-714700006WSM SN: T2PFWT000849068",1.06.05.030.00,"Information and Communication Technology Equipment",01,189895.00,0000-00-00,
1129,0-01-05.030-0082-000,"branded; processor: i7-13700KF; NVIDIA GeForce RTX 4080 16GB; 16GB DDR4 U-DIMM; 1TB M.2 2280 NVMe 4.0 SSD; Power Supply: 750W; Monitor: 24.5""; Keyboard and Mouse; BOSSTON tower case; Asus - S501MER-714700006WSM SN: T2PFWT000881064",1.06.05.030.00,"Information and Communication Technology Equipment",01,189895.00,0000-00-00,
1190,0-01-05.030-0083-000,"All In One; Intel Core i5-1340P; 16gb DDR4 RAM; 512 GB SSD; 23.8' Wide View Angle Monitor w/ Full HD 1080P; Intel UHD Graphics; ACER - C24-1851 SN: DQBKPSP00751500E873000",1.06.05.030.00,"Information and Communication Technology Equipment",01,69000.00,0000-00-00,
1035,2025-01-05.030-0001-000,"1X3mx2.5m P3.91; Outdoor fixed LED display; 30 pcs panel 500mmx500mm; Front and back service access spare parts; Power supply, 6 pcs.; Spare Nova receiving card: 6 pcs; Spare Module: 8 pcs; 1 10KVA AVR; 60 meters Communication cable; 1 lot fixed wall mount bracket; 75m-2.0mm 2c #14 2c Royal Cord; Primeled - P3.91-13S",1.06.05.030.00,"Information and Communication Technology Equipment",01,1080000.00,2025-03-19,
1132,2025-01-05.030-0002-000,"camera with accessories kit; LENS X00D_24.2 MP APS-C; 24.2MP CMOS DX 23.5 x 15.6mm. Lens AF-S NIKKOR 18-140mm SN: 20341517; NIKON D7200 SN: 9400805",1.06.05.030.00,"Information and Communication Technology Equipment",01,53850.00,2025-04-14,
1160,2025-01-05.030-0003-000,"factory made; print; scan; copy; fax with ADF; print speed of up to 25.0 rpm; Prints up to A3+; Automatic Duplex Printing; Ultra-high page yield of 7,500 pages(black) and 6,000 pages (color); Wi-Fi; with free initial consumables; Epson - L15150 SN: 	X6N7059125",1.06.05.030.00,"Information and Communication Technology Equipment",01,55000.00,2025-12-18,
1170,2025-01-05.030-0004-000,"Intel core i5-12500H; memory: 16GB DDR4; storage: 512 GB NVMe SSD; Graphics: NVIDIA GeForce; ACER - TMP216-51G-52D6; SN: NXB18SP00D5232F80A7600",1.06.05.030.00,"Information and Communication Technology Equipment",01,57850.00,2025-12-18,
1171,2025-01-05.030-0005-000,"Intel core i5-12500H; memory: 16GB DDR4; storage: 512 GB NVMe SSD; Graphics: NVIDIA GeForce; ACER - TMP216-51G-52D6; SN: NXB18SP00D5232F85A7600",1.06.05.030.00,"Information and Communication Technology Equipment",01,57850.00,2025-12-18,
1172,2025-01-05.030-0006-000,"Intel core i5-12500H; memory: 16GB DDR4; storage: 512 GB NVMe SSD; Graphics: NVIDIA GeForce; ACER - TMP216-51G-52D6; SN: NXB18SP00D5232F7D37600",1.06.05.030.00,"Information and Communication Technology Equipment",01,57850.00,2025-12-18,
1173,2025-01-05.030-0007-000,"Intel core i5-12500H; memory: 8GB DDR4; storage: 1TB NVMe SSD; Graphics: NVIDIA GeForce; ACER - TMP216-51G-52D6; SN: NXB18SP00D5232F84B7600",1.06.05.030.00,"Information and Communication Technology Equipment",01,59800.00,2025-12-18,
1174,2025-01-05.030-0008-000,"Intel core i5-12500H; memory: 8GB DDR4; storage: 1TB NVMe SSD; Graphics: NVIDIA GeForce; ACER - TMP216-51G-52D6; SN: NXB18SP00D5232F8807600",1.06.05.030.00,"Information and Communication Technology Equipment",01,59800.00,2025-12-18,
1175,2025-01-05.030-0009-000,"Intel core i5-12500H; memory: 8GB DDR4; storage: 1TB NVMe SSD; Graphics: NVIDIA GeForce; ACER - TMP216-51G-52D6; SN: NXB18SP00D5232F8917600",1.06.05.030.00,"Information and Communication Technology Equipment",01,59800.00,2025-12-18,
1176,2025-01-05.030-0010-000,"Intel core i5-12500H; memory: 8GB DDR4; storage: 1TB NVMe SSD; Graphics: NVIDIA GeForce; ACER - TMP216-51G-52D6; SN: NXB18SP00D5232F8287600",1.06.05.030.00,"Information and Communication Technology Equipment",01,59800.00,2025-12-18,
1177,2025-01-05.030-0011-000,"Intel core i5-12500H; memory: 8GB DDR4; storage: 1TB NVMe SSD; Graphics: NVIDIA GeForce; ACER - TMP216-51G-52D6; SN: NXB18SP00D5232F8187600",1.06.05.030.00,"Information and Communication Technology Equipment",01,59800.00,2025-12-18,
1178,2025-01-05.030-0012-000,"Intel core i5-12500H; memory: 8GB DDR4; storage: 1TB NVMe SSD; Graphics: NVIDIA GeForce; ACER - TMP216-51G-52D6; SN: NXB18SP00D5232F85F7600",1.06.05.030.00,"Information and Communication Technology Equipment",01,59800.00,2025-12-18,
